	id	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust	cleaned_tweet
135	2018-Ar-02821	1	0	0	0	0	0	0	1	1	0	0	صارلي شي مية سنة مشلوحه بهالدكان ، ضجرت مني الحيطان و مستحيه تقول\n*القعدة في الاوضة بين الكتب و الملازم*
136	2018-Ar-00120	1	0	1	0	0	0	0	0	1	0	0	يعنى عمارة الأزاريطة دى مصيبة و كارثة و ناس دلوقتى قاعدة فى الشارع متشردة، مش مجال للسف نهائى و الله بقينا شعب جبلات فشخ
137	2018-Ar-02857	0	0	0	0	1	0	0	0	0	0	0	#فرحان عايز أضحك
138	2018-Ar-02034	0	0	0	0	0	0	0	0	0	0	0	دون ان يصدر اي صوت حتى ان العجوز لم تشعر به طيله مكوثه في منزلها وبعد وقت لم يجد شي يسرق ف استشاط غضب ودخل الى غرفه العجوز النائمه
139	2018-Ar-02125	0	0	0	1	0	0	0	0	0	0	0	نمت على مكتبي حلمت وقمت مرتاعه 😣 زين ماقمت اركض 🙂
140	2018-Ar-01765	1	0	1	0	0	0	0	1	1	0	0	يتم صرف المليارات ع كره فارغةتركل بالرجل ويثورون غضبا لها ولايهمهم من نام في بلادهم جائع ويتفاخرون بقهر النساء انه الموقع الجغرافي الملعون
141	2018-Ar-01745	0	0	0	0	0	1	1	0	0	0	1	@ahmed_kamal98 الخير ف اللي ربنا كاتبه يا احمد 😄
142	2018-Ar-02602	1	0	1	0	0	0	0	0	1	0	0	الناس مبقاش في قلبها رحمه ولا انسانية يعني ايه واحد يخبط واحد علي البحر يروح مكمل عليه و ماشي وسايبه هو ده انسان ؟! بجد ربنا ينتقم منه
143	2018-Ar-00306	1	0	0	0	0	0	0	0	0	0	0	كما يتسبب استخدام دبة الصوت او الهيدرز في إزعاج الآخرين في الطريق العام أو الأحياء السكنية أو دور العبادة وغيرها #الداخلية_قطر
144	2018-Ar-01686	1	0	0	0	0	0	0	1	1	0	0	لما أتكلم مع حد في خططى و احلامى و طموحاتى و الاقيه مش فاهم خطوره الموقف و مش بيتكلم بجديه \nبشيل منه العمر كله 😅
145	2018-Ar-02461	1	0	0	0	0	0	0	0	1	0	0	ولقد وضعت اصبعك على جرح نازف للامة يجعلها بما تملك من قدرات اسيرة ملك او امير هرم لا يجيد الا الرقص بالسيف المرتجف بيده
146	2018-Ar-00017	0	0	1	1	0	0	0	1	1	0	0	عندى حالت لامبالاه ولا كأن عندى فاينل كمان يومين!😥
147	2018-Ar-01279	0	0	0	0	1	1	1	0	0	0	0	#اللهم أرزقها #سعادة لاتنتهي وراحة #بال لاتنجلي وأغمر قلبهاا #فرحاا وروحها #سكينة وحقق لها كل #ماتتمني وبارك لها فيه 🙏 🙏 🌙
148	2018-Ar-01973	1	0	1	0	0	0	0	0	0	0	0	ابحث عن جميع مشكله بالوطن العربي من تأسيس حزبهم العفن لازم اهم فالمشكله الاخوان المفلسين مايخلون طبع كورد اوغلو
149	2018-Ar-01703	1	0	0	1	0	0	0	0	1	0	0	خلاص يا متخلفين اللي مايبي الجزيرة يشفرها بكل بساطه مثل ماشفرتو قنوات bein لكن تخافون من الحق #رعب #خوف #بكاء #ارفض_اغلاق_الجزيره
150	2018-Ar-03063	1	0	0	1	0	0	0	0	1	0	0	#مصيبة_مصر_في الخوف اللي ملا قلوب المصريين من بشر ومن أقل شئ ونسو ان الله هو مسبب الأسباب القادر علي كل شئ
151	2018-Ar-03169	1	0	0	0	0	0	0	0	0	0	0	ميفيد الحكومة جبانة واحد يخاف من الثاني الكل مكشوفين أمام الآخرين بالفساد أخلاقي والاجتماعي
152	2018-Ar-04208	0	0	0	0	1	1	1	0	0	0	1	الفتاة المحتشمه فخر لابويها عز لإخوتها كنز لزوجها خير قدوه لأولادها فكوني محتشمة ايتها المسلمة لكي تسعدي من حولك #اختاه_حجابك_ستر_وعفاف
153	2018-Ar-01701	1	0	0	0	0	0	0	0	0	0	0	مش عارف ازاي بتستحملو تقفوا مع بعض وتتصورو وتاكلو وتروحو وتيجو وانتو كل واحد فيكم شايل للتاني ضغينة وخبث وحوارات وحاجة قرف نضفوها من جوا 💀 🚬
154	2018-Ar-01006	0	0	0	0	1	0	1	0	0	0	0	#الفرحه_انك تعرف ان ربنا راضي عنك وميكنش غاضب عليك ❤
155	2018-Ar-03860	0	0	0	0	0	0	0	0	1	0	0	"حزين ولست حزين على حزني إنني أفخر بهذا الحزن الذي يملئ صدري أفخر لأنه الهدية الآخيرة التي بقيت لي بعد الراحلين """
156	2018-Ar-00732	0	0	0	0	1	1	1	0	0	0	0	ربي ادخل شهر رمضان علينا وانت راضي عنا واجعله شهرا تتبدل فيه ذنوبنا الى حسنات وهمومنا الى افراح واحلامنا الى واقع يارب العالمين
157	2018-Ar-00839	0	0	0	0	1	0	1	1	0	0	0	@EnaasAhmed\nمالك بقيتي عِنِفة اووي كدة ليه ،،، لو خدتي بالك التوتس كلها كآبة 👊😂\nلا فرفشي كدة احنا داخلين ع فاينالز و مش ملاحقين 😂😂✋
158	2018-Ar-00943	1	0	1	0	0	0	0	0	0	0	0	انت مين انت يا رامز علشان تهزر مع شاروخان وتهزءوا بالشكل دا 😏😏😏😏😡😡
159	2018-Ar-04108	1	0	1	0	0	0	0	1	0	0	0	محاولة السعودية والإمارات ترهيب شعوبهم بالسجن هي محاولة للجم الاراء الحرة المعارضة لحصار قطر ودليل على ان هذه الشريحة هي الأغلب /3
160	2018-Ar-03994	0	0	0	0	1	0	0	0	0	0	0	أسوأ ما في الإعتذار ارتباك كلماتك أثناء التحدث وأجمل ما فيه شجاعتك على المبادرة وهزيمتك لكبرياء يمنعك من تقديمه
161	2018-Ar-02374	1	0	1	0	0	0	0	0	0	0	0	مافي مشكله بالخلق الي قرفها واضح بدون مايستشرفون البلاء في راعين الشرف وهم اقرف خلق الله
162	2018-Ar-01957	0	0	0	0	0	0	1	0	0	0	0	@jun_queeen حلو التفاؤل دا
163	2018-Ar-03032	0	0	0	1	0	0	0	1	1	0	0	لانها لم تستطع تغير طريقة مذاكرتها من التكرار الشفهي الى التكرار الكتابي فخرجت من الكورس دون ادنى فائدة ولم تستمر فية #فوبيا التغيير
164	2018-Ar-02658	0	0	0	1	0	0	0	0	0	0	0	قبل خمس سنوات لو احد اقترح على فيلم رعب كنت بطالعه على طول وراح اتحمس واستمتع بلحظة التوتر خلال مشاهدة الفيلم #رعب
165	2018-Ar-01055	1	0	1	0	0	0	0	1	1	0	0	وبعدين معاك  مطلع ميتنى ليه #القلب\nاشتكى من قله الهشتكه
166	2018-Ar-00548	1	0	0	0	0	0	0	0	1	0	0	هو مب اني متضايقه لا بس شبه عتاب
167	2018-Ar-03726	1	0	0	0	0	0	0	0	1	0	0	اما بالنسبه للناس اللي وجعوني و حرقوا قلبى ف انا مش مسامحة حد و يارب ما تشوفوا راحة دنيا ولا اخره ان شاء الله عدلا و ليس حقدا :')
168	2018-Ar-01185	0	1	0	0	0	0	0	1	1	0	0	اريد الإنتحار 🐸\nامنعني بثلاث كلمات خليني أشوف اسلوبك ف الإقناع 😃
169	2018-Ar-01524	1	0	0	1	0	0	0	1	1	0	0	لا ي هيام والله قلبي مش مستحمل كميه الوجع ده هنفضل لحد امتي بيروح منا ناس ملهمش سبب هنفضل لحد امتى عايشين في :/ خوف وذعر
170	2018-Ar-00719	1	0	1	0	0	0	0	1	1	0	0	شنو ذنبي ككويتيه او عربيه انشتم عشان في وحده نفس جنسيتي او عرقي عذبت خادمتها وانتهكت انسانيتها #شتم بالجمله
171	2018-Ar-00174	1	0	0	0	0	0	0	0	0	0	0	أول ساعة بعد ماأصحى عبارة عن صمت عشان مو كويس اتكلم وانا ماشبعت نوم 🙃 #جوع_نوم
172	2018-Ar-02092	0	0	0	0	0	0	0	0	1	0	0	ترا انا انسان زيكم تعالوا سولفوا معي احس بالوحدة:(
173	2018-Ar-00807	1	0	1	0	0	0	0	0	0	0	0	بمناسبة الموضوع ده انا سامحت كتير وشعورى بالتسامح اعلى بكتير من شعورى بالانتقام بس فيه شخصيتين فحياتى بكرهم لدرجة مش عاوز اسامحهم اصلا \n#prt
174	2018-Ar-04231	0	0	0	0	1	1	0	0	0	0	0	عيد سعيد عليكم وكل سنه وانتو طيبين 😁 💗 🎉
175	2018-Ar-02336	1	0	1	0	0	0	0	0	0	0	0	#سيلفي  دائما يحاولون يستفزونا مافيه احد يعمل كذا بامه ليه ماخلوا القصه  عن عيال بارين بامهم ليه دايم السلبيه والملعنه مصدر الالهام لهم
176	2018-Ar-01603	0	0	0	0	0	0	0	0	1	0	0	معنى #الألم. \n\nرمضان قرب وفقيد قلبك مو معاك قمة الألم والتعب💔
177	2018-Ar-03307	1	0	0	0	0	0	0	1	1	0	0	وأحيانا الدنيا بتحاسبنا علي أشياء مالنا ذنب فيها وبنلاقي نفسنا بندفع تمنها بدون وجه حق
178	2018-Ar-02592	0	0	0	1	0	0	0	0	1	0	0	وخز الضمير مؤلم و لكنه نعمة
179	2018-Ar-03219	1	0	0	0	0	0	0	1	0	0	0	@NegmaEbrahim هو مش بياكل وبيشرب خلاص الناس التاني تولع بجاز وسخ مش عارف اخرتها ايه معاه ربنا ينتقم منه
180	2018-Ar-03159	1	0	0	1	0	0	0	0	0	0	0	هواء خوف توتر إرهاق نوم جوع قلق أرق كل شي كل شي
181	2018-Ar-01661	1	0	0	0	0	0	0	0	1	0	0	على كثر الي بيننا صار على كثر الجفا والزعل وعلى كثر الحنين تدري اني من غبت ما حل مكانك حد مكانك خالي لين يومك #rmr
182	2018-Ar-03158	0	0	0	0	1	1	0	0	0	0	0	افاا حلوه ريحته طيب 😂 فيه مرطبات كثير كويسة بعد بس شوفي اللي يناسبك وفادك واستمري عليه
183	2018-Ar-03076	0	0	0	0	0	0	0	0	1	0	0	"حزين ربما وربما وحيد هكذا دائما"" أحفر في ظلام الليل علني أجد من يشبهني يعرف لون حزني ووحدتي يتعلق بي ويحبني يأتي إلي ويأخذني هكذا بلا سبب"
184	2018-Ar-03555	1	0	0	0	0	0	0	1	1	0	0	الواحد حواليه كميه negative energy تكفيه قروون لقداام والله ..الدنيا كلها بقيت بؤس وكآبه ..متعرفش ده غضب من ربنا ولا ايه 😔💔
185	2018-Ar-04390	0	0	0	0	0	1	0	0	1	0	0	صباح الخير يا فرحة سجين لاعته الاحزان ألي منه ذكر ب أنك حبيبه ضاعت أحزانه :(
186	2018-Ar-02163	0	0	0	1	0	0	0	0	0	0	0	الشي الأحلى ان الفيلم مبني على قصة حقيقية عرفني على مرض أول مره أعرفه و كنت اتوقعه نفسي لكنه عضوي و أعراضه جد مرعبه 💔 💔
187	2018-Ar-00869	1	0	1	1	0	0	0	1	1	0	0	نوبات هلع شعور عارم بتمزيق أي شيء صداع قاتل رغبة بالقيء ينتابك هذا الخليط المقزز و أنت تخبر من أمامك بأنك بخير ولا شيء يدعو للقلق
188	2018-Ar-00592	0	0	0	0	1	1	1	0	0	0	0	مو باقي غير الاهلي يجملها بكره وتكتمل فرحتي 😍😍
189	2018-Ar-02771	1	0	0	0	0	0	0	0	0	1	0	السلام عليكم فجأة وبدون سابق إنذار ظهرت لي مديونية ( بيجر ) بقيمة 700 قبل 20 سنة المشكلة سويت اعتراض ولم أجد رد حتى الآن
190	2018-Ar-00052	0	0	0	0	0	1	0	0	1	0	0	@NOOO_NO_NO مااقدر اسهى عنه \nبالفرح احس بغصه لأنه مو معنا
191	2018-Ar-04190	1	0	0	1	0	0	0	0	0	0	0	ارفع رجولك لما تمشي عيب عليك تجرها #ضوضاء #ازعاج_سمعي #قلق
192	2018-Ar-03444	0	0	0	0	1	0	1	0	0	0	0	فرحة دخول رمضان عالقلب تسوى الملايين :) الحمدلله اللهم انزل السكينة و الطمأنينة على قلوبنا ♥ ♥
193	2018-Ar-03326	1	0	1	0	0	0	0	0	0	0	0	قالت له :انا سريعة الغضب فأجابها ساحتضنك حين تغضبين فقالت :اذا سأبقى غاضبة لكي ابقى في حضنك ^ ناس فاضيه والله العظيم وش عشاكم الليله
194	2018-Ar-03576	1	0	0	1	0	0	0	0	0	0	0	لهلا كل ما أسمع حدا بحكي لإبنه أو بنته يقوموا يدرسوا بنقُز!!\n#فوبيا_قومي_ادرسي
195	2018-Ar-02119	0	0	0	1	0	0	0	0	0	1	0	مش فاهمه بتفرج ع #كفر_دلهاب ليه كل يوم الوقت دا والبيت كله نايم \nلو قاصده أرعب نفسى مش هعمل كده 💔😂👻👻
196	2018-Ar-02496	0	0	0	0	1	0	0	0	0	0	0	إن الفرح نكهة نحن صناعها حتى مع اولئك الذين ظنناهم سببا في ابتهاجنا نحن من اعطينآهم فتيل سعادتنا محبتنا لهم هي التي تشعلها وهي التي تخمدها
197	2018-Ar-01256	0	0	0	1	0	0	0	0	0	0	0	#نصيحة لا تسوق في شوارعنا بالرياض وقت الافطار ووقت السحور لأن فيها ناس ممكن يموت بس يلحق الفطور او السحور شي #مرعب جداً وين #المرور عنهم .
198	2018-Ar-00792	0	0	0	0	1	1	1	0	0	0	0	الفرحه انك تعرف مين الي ليك  #الفرحة_انك
199	2018-Ar-03792	0	0	0	0	1	0	0	0	0	0	0	دا كود شحن ب 60 جونيه بتاع الفرحة  \n\n92261696927170628\n  #فرحتك_قوة
200	2018-Ar-00195	0	0	0	0	0	0	0	1	0	0	0	كلامك حلو بس معنى انك قولته انك حاسس بالندم او مش واثق من اللى انت عملته
201	2018-Ar-02077	1	0	0	0	0	0	0	0	0	0	0	#إغضب😡 فإن الله لا يرضى الهوان لأمة كانت ورب الناس خير العالمين 😠\n#لأجل_الأقصى..\n#البوابات_لا\n#سواعد_فلسطين \n#فريق_نبض_الوطن
202	2018-Ar-02521	0	0	0	1	0	0	0	1	1	0	0	بدأ ينكمش على نفسه من شدة البكاء وقد انكمش جدا حتى أنه لم يعد له ظل ولولا هذا الخوف الذي يملأ قلبه لتأكد بأنه لم يعد موجودا•
203	2018-Ar-03693	0	0	0	0	0	0	0	1	1	0	0	محتاج افضفض لاحد اذا ممكن يجي بيبي \n57E2BE4D\n😢\n\n#طفش #طفشانة #ملل #فضفضة #بيبي #كيك #بوب_كورن #حب #فراق #صوت #كتابه
204	2018-Ar-01427	0	0	0	0	1	1	1	0	0	0	0	إعجاب + حب + زواج = نهاية سعيدة
205	2018-Ar-03876	1	0	0	0	0	0	0	0	1	0	0	احتاج افرغ غضبي على احد بس محد له ذنب فلذلك اتطرق للانعزال
206	2018-Ar-02123	0	0	0	0	1	0	1	0	0	0	0	صباح التوفيق والرضا والسعادة وراحة البال
207	2018-Ar-04013	0	1	0	0	1	1	1	0	0	1	0	نفسي ف مفاجأة تخليني منشكح انشكاح منشكحهوش منشكح في تاريخ المنشكحين 😅
208	2018-Ar-00902	0	0	0	0	1	0	0	0	0	0	0	ارتياح شعبي ورسمي بالغ لمحاصرة الإرهاب القطري - اليوم - السعودية
209	2018-Ar-01167	0	0	0	0	0	0	0	1	1	0	0	#لم أعد أحتمل المفاجئات والانكسارات والحرمان والفقد ف رفقا بي ياازمن #مرارة #رماد_العمر #جنون_قلم_للدعم
210	2018-Ar-02130	0	0	1	0	0	0	0	1	1	0	0	هناك بخل لا يدخل في خانة المال أبدا فهناك بخيل الأخلاق وبخيل الإبتسامة وبخيل الصدق والأمانة ❗ وأبشعهم وأقبحهم بخيل لا يتمنى الخير لأحد 👿
211	2018-Ar-03531	1	0	1	1	0	0	0	0	0	0	0	دى عالم بارده هو احنا بنتكلم فى السياسه اﻻ علشان خوفنا على بلدنا
212	2018-Ar-00068	0	0	0	0	0	1	1	0	0	0	0	حلو انك تكتفي باللي يقدرون وجودك معاهم وتشوف السعاده فيهم وتتجاهل اللي م يشوف منك شي قد م تعطيه.
213	2018-Ar-01307	0	0	0	1	0	0	0	0	1	0	0	ألم يصلك بكاء قلبي قبل أن تبكي عيناي أنا مذعور وأنت بعيد ولن يهدء ذعري الا ب رحمة الله كتاباتي دعها كماهي
